"text","post_text","shared_text","time","video_id","likes","comments","shares"
"Frank Nussbaum, a real estate developer, never felt ready to settle down until he went out with Carlye Adler, a writer and single mom.","Frank Nussbaum, a real estate developer, never felt ready to settle down until he went out with Carlye Adler, a writer and single mom.","","2017-09-08 19:35:00",1913036555580524,1082,82,94
"Cassini is headed toward a fiery death on Saturn. It taught us so much: http://nyti.ms/2gTcpIp","Cassini is headed toward a fiery death on Saturn. It taught us so much: http://nyti.ms/2gTcpIp","","2017-09-08 17:55:00",1569007593179261,12358,546,11077
"We're at the Toronto International Film Festival with Steve Buscemi and the director Armando Iannucci to discuss their new film ""The Death of Stalin."" Leave your questions for them in the comments, and NYT journalist Mekado Murphy will ask some.","We're at the Toronto International Film Festival with Steve Buscemi and the director Armando Iannucci to discuss their new film ""The Death of Stalin."" Leave your questions for them in the comments, and NYT journalist Mekado Murphy will ask some.","","2017-09-08 14:22:56",10151294147105000,477,176,77
"We're at the Toronto International Film Festival with Aaron Sorkin, the writer and director of ""Molly's Game."" Leave your questions for him in the comments, and NYT journalist Mekado Murphy will ask some.","We're at the Toronto International Film Festival with Aaron Sorkin, the writer and director of ""Molly's Game."" Leave your questions for him in the comments, and NYT journalist Mekado Murphy will ask some.","","2017-09-08 11:44:04",10151293897575000,322,87,62
"The Atlantic’s strongest storm has left destruction across the Caribbean. Witnesses warn others to brace themselves as Irma moves toward Florida. http://nyti.ms/2eKEbm5","The Atlantic’s strongest storm has left destruction across the Caribbean. Witnesses warn others to brace themselves as Irma moves toward Florida. http://nyti.ms/2eKEbm5","","2017-09-08 11:25:00",1912922695591910,1424,222,2025
"Mexico was struck by an 8.2-magnitude quake, the strongest in decades, leaving at least five people dead and leveling areas in some southern states. http://nyti.ms/2vSZBZa","Mexico was struck by an 8.2-magnitude quake, the strongest in decades, leaving at least five people dead and leveling areas in some southern states. http://nyti.ms/2vSZBZa","","2017-09-08 09:58:53",1912893368928176,1075,202,1327
"Life is short. Make more pancakes.

Get the Mark Bittman recipe: http://nyti.ms/2n6K3bM","Life is short. Make more pancakes.

Get the Mark Bittman recipe: http://nyti.ms/2n6K3bM","","2017-09-07 17:40:00",1624961450881649,9479,1806,3642
"With its endless trails, hidden nooks, museums and nearby night spots, Central Park is that rare tourist destination that is also a pleasure ground for locals.","With its endless trails, hidden nooks, museums and nearby night spots, Central Park is that rare tourist destination that is also a pleasure ground for locals.","","2017-09-07 15:55:00",1912611045623075,1832,135,506
"Help us solve The New York Times crossword puzzle using our web game. Wordplay columnist Deb Amlen is here with hints. Put your guesses in the comments and share this with your friends.","Help us solve The New York Times crossword puzzle using our web game. Wordplay columnist Deb Amlen is here with hints. Put your guesses in the comments and share this with your friends.","","2017-09-07 13:24:09",10151292802330000,126,775,23
"Speaker Paul Ryan is joining The Times in Washington, D.C. for an exclusive conversation on his legislative agenda including taxes, DACA and more. Leave your questions for the speaker in the comments below.

This live event is the first of a new The New York Times - TimesTalks D.C. series exploring today's most pressing issues.","Speaker Paul Ryan is joining The Times in Washington, D.C. for an exclusive conversation on his legislative agenda including taxes, DACA and more. Leave your questions for the speaker in the comments below.

This live event is the first of a new The New York Times - TimesTalks D.C. series exploring today's most pressing issues.","","2017-09-07 08:41:31",10151292429720000,167,1089,134
"Bob Hutchinson was a white guy who thought he knew his bloodlines. Then he took a DNA test and discovered that his fair-skinned mother had concealed her African-American identity for decades. Join him for a discussion about race, identity and family secrets, moderated by NYT writer Rachel Swarns. Leave your questions for Bob in the comments below.

Subscribe to the Race/Related newsletter here: nytimes.com/racerelated.","Bob Hutchinson was a white guy who thought he knew his bloodlines. Then he took a DNA test and discovered that his fair-skinned mother had concealed her African-American identity for decades. Join him for a discussion about race, identity and family secrets, moderated by NYT writer Rachel Swarns. Leave your questions for Bob in the comments below.

Subscribe to the Race/Related newsletter here: nytimes.com/racerelated.","","2017-09-06 21:04:25",10151291998845000,818,422,248
"African wild dogs, highly social pack hunters, need a consensus to start a hunt. The votes, of sorts, may be cast by sneezing.","African wild dogs, highly social pack hunters, need a consensus to start a hunt. The votes, of sorts, may be cast by sneezing.","","2017-09-06 19:25:00",1912275355656644,1499,282,667
"Join us in Miami, which like other cities in South Florida is bracing for Hurricane Irma, a storm that could rival Hurricane Andrew in 1992. NYT reporter Marc Santora is there at the Mandarin Oriental, on the island Brickell Key, and ask him questions in the comments.","Join us in Miami, which like other cities in South Florida is bracing for Hurricane Irma, a storm that could rival Hurricane Andrew in 1992. NYT reporter Marc Santora is there at the Mandarin Oriental, on the island Brickell Key, and ask him questions in the comments.","","2017-09-06 17:10:51",10151291779720000,391,184,105
"Hurricane Irma, one of the strongest Atlantic storms ever recorded, has already caused damage on several islands.","Hurricane Irma, one of the strongest Atlantic storms ever recorded, has already caused damage on several islands.","","2017-09-06 15:10:06",1912251075659072,1687,308,1859
"""I know we will recover, because that's what people do."" As Harvey's rains bore down, Texans met rising water with resilience.","""I know we will recover, because that's what people do."" As Harvey's rains bore down, Texans met rising water with resilience.","","2017-09-06 09:55:00",10151290802285000,557,56,258
"President Trump is winding down DACA. But Trump and his administration have at times suggested that this wouldn’t happen.","President Trump is winding down DACA. But Trump and his administration have at times suggested that this wouldn’t happen.","","2017-09-05 18:55:00",1911944679023045,359,488,245
"The “wind down” of the Deferred Action for Childhood Arrivals program will affect an estimated 800,000 individuals.","The “wind down” of the Deferred Action for Childhood Arrivals program will affect an estimated 800,000 individuals.","","2017-09-05 16:40:00",1911914095692770,324,631,192
"As President Trump moves to end the Obama-era program that shields young undocumented immigrants from deportation, listen to a few of the 800,000 affected by the program.","As President Trump moves to end the Obama-era program that shields young undocumented immigrants from deportation, listen to a few of the 800,000 affected by the program.","","2017-09-05 14:10:00",1911882702362576,7078,879,12702
"It is the 40th anniversary of the Voyager launch. Long after they have stopped communicating with Earth, the twin Voyager spacecraft will forever drift among the stars.","It is the 40th anniversary of the Voyager launch. Long after they have stopped communicating with Earth, the twin Voyager spacecraft will forever drift among the stars.","","2017-09-05 13:40:00",1911867665697413,2079,83,1107
"Attorney General Jeff Sessions has confirmed the Trump administration's commitment to end the Deferred Action for Childhood Arrivals policy. Join us live from Washington as pro-DACA protestors react to the news. Leave your questions in the comments below, and NYT journalist Nathalie Nieves will ask them.","Attorney General Jeff Sessions has confirmed the Trump administration's commitment to end the Deferred Action for Childhood Arrivals policy. Join us live from Washington as pro-DACA protestors react to the news. Leave your questions in the comments below, and NYT journalist Nathalie Nieves will ask them.","","2017-09-05 12:44:52",10151289934155000,643,748,239
"Models talk about racism, abuse and feeling old at 25. Read more: http://nyti.ms/2eBMgco","Models talk about racism, abuse and feeling old at 25. Read more: http://nyti.ms/2eBMgco","","2017-09-05 11:40:00",1911827369034776,719,89,134
"Through 2 women's stories of unplanned pregnancy, we look at an unproven treatment to stop a medication abortion after it's begun.","Through 2 women's stories of unplanned pregnancy, we look at an unproven treatment to stop a medication abortion after it's begun.","","2017-09-04 18:40:00",1911567109060802,304,61,94
"People in parts of Houston are beginning to rebuild after Hurricane Harvey. But residents of this neighborhood may have to wait weeks for the water to drain.","People in parts of Houston are beginning to rebuild after Hurricane Harvey. But residents of this neighborhood may have to wait weeks for the water to drain.","","2017-09-04 13:10:00",10151289067090000,278,63,257
"""I've never seen anything like this."" A family made an emotional return through waist-high water to see their flooded home and collect their belongings.","""I've never seen anything like this."" A family made an emotional return through waist-high water to see their flooded home and collect their belongings.","","2017-09-03 12:40:00",10151288116275000,2490,583,3044
"Port Aransas, Texas, is the beachside town where Harvey first made landfall and began its destructive march across the state a week ago. Residents were evacuated, but they're back this weekend to start the grueling work of cleaning up and rebuilding. Join NYT reporter Annie Correal as she visits the town and sees how the recovery effort is going.","Port Aransas, Texas, is the beachside town where Harvey first made landfall and began its destructive march across the state a week ago. Residents were evacuated, but they're back this weekend to start the grueling work of cleaning up and rebuilding. Join NYT reporter Annie Correal as she visits the town and sees how the recovery effort is going.","","2017-09-02 18:40:15",10151287552610000,877,510,548
"Britain marked the 20th anniversary of Diana’s death with commemorations, documentaries and books. We explored her legacy in London on NYT's snapchat (username: nytimes). http://nyti.ms/2xAtGdf","Britain marked the 20th anniversary of Diana’s death with commemorations, documentaries and books. We explored her legacy in London on NYT's snapchat (username: nytimes). http://nyti.ms/2xAtGdf","","2017-09-01 18:10:00",10151286588275000,406,39,72
"American employers continue to hire at a steady rate: They added 156,000 jobs in August. Will the solid hiring continue? Does President Trump deserve credit? Leave your questions for NYT economics reporter Nelson D. Schwartz in the comments.","American employers continue to hire at a steady rate: They added 156,000 jobs in August. Will the solid hiring continue? Does President Trump deserve credit? Leave your questions for NYT economics reporter Nelson D. Schwartz in the comments.","","2017-09-01 09:56:34",10151286173975000,148,151,36
"Before and after: Satellite images show the scale of flooding in towns outside of Houston.","Before and after: Satellite images show the scale of flooding in towns outside of Houston.","","2017-08-31 22:25:50",1910206942530152,1124,117,2153
"Braised broccoli rabe and ricotta salata, a crumbly cheese that's similar to feta, are the stars of this vibrant pasta dish from Samin Nosrat.

Get the recipe: http://nyti.ms/2xASgut","Braised broccoli rabe and ricotta salata, a crumbly cheese that's similar to feta, are the stars of this vibrant pasta dish from Samin Nosrat.

Get the recipe: http://nyti.ms/2xASgut","","2017-08-31 18:55:00",1618499114861216,3622,650,737
"Some families hit hard by Harvey are choosing to stay in their flooded homes. We take you along a rescue mission in a community in southeast Houston, where some also choose to leave.","Some families hit hard by Harvey are choosing to stay in their flooded homes. We take you along a rescue mission in a community in southeast Houston, where some also choose to leave.","","2017-08-31 17:30:13",1910138365870343,3104,179,1079
"Juli Rush of Houston was one of hundreds who shared their Harvey experiences through videos, photographs and voice mail messages. ""People keep asking us questions like, 'Why didn’t you guys evacuate, why didn’t Houston do a better job?'” Ms. Rush said. ""No amount of planning could have spared us.""","Juli Rush of Houston was one of hundreds who shared their Harvey experiences through videos, photographs and voice mail messages. ""People keep asking us questions like, 'Why didn’t you guys evacuate, why didn’t Houston do a better job?'” Ms. Rush said. ""No amount of planning could have spared us.""","","2017-08-31 15:10:01",1910077355876444,395,65,92
"Help us solve The New York Times crossword puzzle. Wordplay columnist Deb Amlen is here with hints and encouragement. Put your guesses in the comments and please share this with your friends.","Help us solve The New York Times crossword puzzle. Wordplay columnist Deb Amlen is here with hints and encouragement. Put your guesses in the comments and please share this with your friends.","","2017-08-31 13:08:09",10151284760045000,336,2255,65
"Diana, Princess of Wales, died 20 years ago today. NYT journalist Stephen Farrell reported on the story at the time; he was the only English-language reporter at the Paris hospital when Prince Charles and Princess Diana's family took her body home. Hear what it was like to cover this story, and leave your questions for Stephen in the comments.","Diana, Princess of Wales, died 20 years ago today. NYT journalist Stephen Farrell reported on the story at the time; he was the only English-language reporter at the Paris hospital when Prince Charles and Princess Diana's family took her body home. Hear what it was like to cover this story, and leave your questions for Stephen in the comments.","","2017-08-31 11:45:02",10151284675890000,545,248,196
"In London, people gathered in front the former residence of Diana, Princess of Wales, who died 20 years ago today. NYT reporter Patrick Kingsley went to Kensington Palace to talk to some of those who visited to remember the princess.","In London, people gathered in front the former residence of Diana, Princess of Wales, who died 20 years ago today. NYT reporter Patrick Kingsley went to Kensington Palace to talk to some of those who visited to remember the princess.","","2017-08-31 09:06:46",10151284514495000,731,159,136
"The Victoria and Albert Museum is opening its new public gallery space on Friday. The Times's Roslyn Sulcas will chat with museum director Tristram Hunt, who will give us a preview of the new quarters. We'll also see a short dance performance making its way through the new space, which is part of a free week-long festival of the arts to celebrate the opening. Leave your questions in the comments, and Roslyn will answer some.","The Victoria and Albert Museum is opening its new public gallery space on Friday. The Times's Roslyn Sulcas will chat with museum director Tristram Hunt, who will give us a preview of the new quarters. We'll also see a short dance performance making its way through the new space, which is part of a free week-long festival of the arts to celebrate the opening. Leave your questions in the comments, and Roslyn will answer some.","","2017-06-28 11:08:52",10151215824300000,557,185,128
"Every year, 2 students are chosen as winners of the Jimmy Awards, a sort of Tony Awards for teenagers. But win or lose, most of them have their sights on a Broadway career.

Read more: http://nyti.ms/2sf8RoA","Every year, 2 students are chosen as winners of the Jimmy Awards, a sort of Tony Awards for teenagers. But win or lose, most of them have their sights on a Broadway career.

Read more: http://nyti.ms/2sf8RoA","","2017-06-27 23:25:00",10151215338065000,3963,269,716
"""Legislation of this complexity almost always takes longer than anybody else would hope, but we're going to press on,"" Sen. Mitch McConnell said of the Senate health bill. ""We're optimistic that we're going to get a result that's better than the status quo.""","""Legislation of this complexity almost always takes longer than anybody else would hope, but we're going to press on,"" Sen. Mitch McConnell said of the Senate health bill. ""We're optimistic that we're going to get a result that's better than the status quo.""","","2017-06-27 20:25:00",1881187575432089,343,674,260
"How do our journalists cover the Donald J. Trump administration? Join us for a The New York Times - TimesTalks with executive editor Dean Baquet, White House correspondents Peter Baker and Maggie Haberman, and media columnist Jim Rutenberg. Comment with your questions, and we'll respond to some after the talk.","How do our journalists cover the Donald J. Trump administration? Join us for a The New York Times - TimesTalks with executive editor Dean Baquet, White House correspondents Peter Baker and Maggie Haberman, and media columnist Jim Rutenberg. Comment with your questions, and we'll respond to some after the talk.","","2017-06-27 19:14:45",10151215090370000,798,952,191
"The writer Nakkiah Lui discusses domestic violence and racism in Australia. “I was so scared when the police got there. And I just remember thinking to myself … ‘you stupid Aboriginal girl.’ “

Indigenous Australians continue to encounter both discrimination and despair. We talk to 3 who are defying stereotypes. Read more: http://nyti.ms/2sL5F2H","The writer Nakkiah Lui discusses domestic violence and racism in Australia. “I was so scared when the police got there. And I just remember thinking to myself … ‘you stupid Aboriginal girl.’ “

Indigenous Australians continue to encounter both discrimination and despair. We talk to 3 who are defying stereotypes. Read more: http://nyti.ms/2sL5F2H","","2017-06-27 17:40:00",10151214880975000,1357,120,707
"At American University, students practice public speaking in front of nonjudgemental ""audience dogs.""","At American University, students practice public speaking in front of nonjudgemental ""audience dogs.""","","2017-06-27 15:40:00",1881074168776763,10006,3446,3380
"Does the health care bill in the Senate live up to Republicans' promises? We checked the facts.
Read more: http://nyti.ms/2uc9E64","Does the health care bill in the Senate live up to Republicans' promises? We checked the facts.
Read more: http://nyti.ms/2uc9E64","","2017-06-27 05:28:00",10151214567775000,1995,138,2137
"""One bottom line is the saga goes on."" Our Supreme Court reporter explains the court’s decision to take on President Donald J. Trump's travel ban case.","""One bottom line is the saga goes on."" Our Supreme Court reporter explains the court’s decision to take on President Donald J. Trump's travel ban case.","","2017-06-26 15:40:00",1880524795498367,239,96,99
"American Ballet Theatre's “Whipped Cream” has whimsical sets and many Swarovski crystals. We’re taking a tour backstage with James Whitehill, the director of production. Leave your questions in the comments, and NYT reporter Josh Barone will ask some of them.","American Ballet Theatre's “Whipped Cream” has whimsical sets and many Swarovski crystals. We’re taking a tour backstage with James Whitehill, the director of production. Leave your questions in the comments, and NYT reporter Josh Barone will ask some of them.","","2017-06-26 15:35:01",10151214070080000,607,232,207
"Many doctors encourage their patients to exercise. He went a step further and developed an extreme total-body workout routine that he teaches in New York City.","Many doctors encourage their patients to exercise. He went a step further and developed an extreme total-body workout routine that he teaches in New York City.","","2017-06-26 14:40:00",1880472725503574,4426,342,974
"North Korea has a history of holding American citizens captive. The country's tactics include coerced confessions, harsh sentences and using detainees for propaganda purposes.","North Korea has a history of holding American citizens captive. The country's tactics include coerced confessions, harsh sentences and using detainees for propaganda purposes.","","2017-06-25 04:55:00",1879393362278177,682,260,240
"Nicolas is 14 and has Duchenne muscular dystrophy, a rare disease that's robbing him of his ability to move. A new and expensive drug may help — if he can get it.","Nicolas is 14 and has Duchenne muscular dystrophy, a rare disease that's robbing him of his ability to move. A new and expensive drug may help — if he can get it.","","2017-06-24 14:55:00",1879312205619626,913,185,533
"""This bill that's currently in front of the United States Senate – not the answer. It's simply not the answer,"" said Republican Senator Dean Heller about the GOP health plan.","""This bill that's currently in front of the United States Senate – not the answer. It's simply not the answer,"" said Republican Senator Dean Heller about the GOP health plan.","","2017-06-23 20:25:00",1878995652317948,7213,334,883
"ISIS said a U.S. airstrike destroyed the Al Nuri Grand Mosque in Mosul, Iraq. But surveillance footage appears to show that it was packed with explosives.","ISIS said a U.S. airstrike destroyed the Al Nuri Grand Mosque in Mosul, Iraq. But surveillance footage appears to show that it was packed with explosives.","","2017-06-23 09:42:33",1878732662344247,526,127,165
"the Mountain Goats, a folk band led by John Darnielle, are here to perform some songs for us from their new album ""Goths."" Leave your questions in the comments, and NYT journalist Andrew R. Chow will ask some.","the Mountain Goats, a folk band led by John Darnielle, are here to perform some songs for us from their new album ""Goths."" Leave your questions in the comments, and NYT journalist Andrew R. Chow will ask some.","","2017-06-22 17:00:31",10151210940555000,796,439,326
"Canadian Prime Minister Justin Trudeau is with us live for an interview with NYT's Peter Baker and Catherine Porter. 6 months into Donald J. Trump’s presidency — and 18 months into Trudeau’s premiership — every aspect of Canada’s closest and most important alliance is being reconsidered. Leave your questions in the comments, and Peter and Catherine will ask him some.","Canadian Prime Minister Justin Trudeau is with us live for an interview with NYT's Peter Baker and Catherine Porter. 6 months into Donald J. Trump’s presidency — and 18 months into Trudeau’s premiership — every aspect of Canada’s closest and most important alliance is being reconsidered. Leave your questions in the comments, and Peter and Catherine will ask him some.","","2017-06-22 13:01:28",10151210663065000,2732,1430,606
"Nearly 1 in 5 Americans are covered by Medicaid. We explain how the Republican health plan would significantly change the program.","Nearly 1 in 5 Americans are covered by Medicaid. We explain how the Republican health plan would significantly change the program.","","2017-06-22 12:55:00",1878224952395018,1102,189,2378
"""In those particular positions, I just don't want a poor person,"" President Trump said in Iowa on Wednesday, speaking about his top economic adviser. ""If you insist, I'll do it, but I like it better this way, right?""","""In those particular positions, I just don't want a poor person,"" President Trump said in Iowa on Wednesday, speaking about his top economic adviser. ""If you insist, I'll do it, but I like it better this way, right?""","","2017-06-22 12:40:00",1878252239058956,999,2798,1496
"Help us solve The New York Times crossword puzzle using our web game. Wordplay columnist Deb Amlen is here with hints. Put your guesses in the comments and share this with your friends.","Help us solve The New York Times crossword puzzle using our web game. Wordplay columnist Deb Amlen is here with hints. Put your guesses in the comments and share this with your friends.","","2017-06-22 11:00:54",10151210548620000,297,1283,68
"Eddie Huang, a restaurateur and author of ""Fresh Off the Boat: A Memoir” and “Double Cup Love,” talks diversity in Hollywood, racial stereotypes, and his VICELAND show, ""Huang's World,"" with NYT writers Rachel Swarns and John Eligon. Leave your questions for Eddie in the comments, and we'll ask some. Subscribe to the Race/Related newsletter here: nytimes.com/racerelated.","Eddie Huang, a restaurateur and author of ""Fresh Off the Boat: A Memoir” and “Double Cup Love,” talks diversity in Hollywood, racial stereotypes, and his VICELAND show, ""Huang's World,"" with NYT writers Rachel Swarns and John Eligon. Leave your questions for Eddie in the comments, and we'll ask some. Subscribe to the Race/Related newsletter here: nytimes.com/racerelated.","","2017-06-21 21:05:10",10151210095315000,944,296,159
"Lila Downs, a Grammy-winning Mexican-American singer-songwriter and actress, is here to perform some songs for us. Comment with your questions —in English or Spanish — and NYT reporter Andrew R. Chow will ask some.","Lila Downs, a Grammy-winning Mexican-American singer-songwriter and actress, is here to perform some songs for us. Comment with your questions —in English or Spanish — and NYT reporter Andrew R. Chow will ask some.","","2017-06-21 17:04:14",10151209763690000,5160,2340,4304
"These psychologists helped devise the CIA's brutal interrogation program. You can watch them defend their actions in depositions we obtained through lawsuits.

The full investigation: http://nyti.ms/2sTw3Zo","These psychologists helped devise the CIA's brutal interrogation program. You can watch them defend their actions in depositions we obtained through lawsuits.

The full investigation: http://nyti.ms/2sTw3Zo","","2017-06-21 13:40:00",1877771945773652,287,74,201
"Republican Karen Handel is the winner of the contentious runoff for Georgia’s Sixth Congressional District. NYT Atlanta bureau chief Richard Fausset explains the results and their broader political implications. Leave your questions in the comments below.","Republican Karen Handel is the winner of the contentious runoff for Georgia’s Sixth Congressional District. NYT Atlanta bureau chief Richard Fausset explains the results and their broader political implications. Leave your questions in the comments below.","","2017-06-21 10:47:49",10151209388575000,184,323,32
"Karen Handel defeated Democrat Jon Ossoff in history's most expensive – and hotly contested – House race. Read more: http://nyti.ms/2tN9TUV","Karen Handel defeated Democrat Jon Ossoff in history's most expensive – and hotly contested – House race. Read more: http://nyti.ms/2tN9TUV","","2017-06-21 08:09:18",1877698969114283,212,355,24
"Follow Major Sajjad al-Hour as he commands 150 Iraqi Special Forces soldiers through the war-torn streets of Mosul in an attempt to eradicate ISIS.

Watch the full documentary here: http://nyti.ms/2tngJ4b","Follow Major Sajjad al-Hour as he commands 150 Iraqi Special Forces soldiers through the war-torn streets of Mosul in an attempt to eradicate ISIS.

Watch the full documentary here: http://nyti.ms/2tngJ4b","","2017-06-20 06:25:00",1877200515830795,387,30,137
"After a forest fire in Portugal killed at least 64 people over the weekend, our correspondent Raphael Minder drove into the ravaged countryside, past burned-out cars and melted road signs.

Read more: http://nyti.ms/2sklHQY","After a forest fire in Portugal killed at least 64 people over the weekend, our correspondent Raphael Minder drove into the ravaged countryside, past burned-out cars and melted road signs.

Read more: http://nyti.ms/2sklHQY","","2017-06-20 03:25:00",10151207484910000,248,91,178
"“We’re not safe. We really feel we’re not safe anymore.”

— Fatima, London resident.","“We’re not safe. We really feel we’re not safe anymore.”

— Fatima, London resident.","","2017-06-20 02:55:00",1876897069194473,466,150,122
"Otto Warmbier, 22, the University of Virginia student who was released from a North Korean prison last week after spending 17 months in captivity, died on Monday. His parents said ""he was at peace.""","Otto Warmbier, 22, the University of Virginia student who was released from a North Korean prison last week after spending 17 months in captivity, died on Monday. His parents said ""he was at peace.""","","2017-06-19 22:25:00",1876934695857377,1866,782,704
"Tonight's ScreenTimes The New York Times - TimesTalks is with 2 longtime friends and collaborators — Academy Award–winning screenwriter, director and producer Sofia Coppola and actor and director Kirsten Dunst. They discuss their latest movie, “The Beguiled."" Comment with your questions, and we'll respond to some after the talk.","Tonight's ScreenTimes The New York Times - TimesTalks is with 2 longtime friends and collaborators — Academy Award–winning screenwriter, director and producer Sofia Coppola and actor and director Kirsten Dunst. They discuss their latest movie, “The Beguiled."" Comment with your questions, and we'll respond to some after the talk.","","2017-06-19 20:41:45",10151207382560000,798,164,100
"Dua Lipa is here to perform songs from her self-titled debut album, which came out this month. Comment with your questions, and NYT reporter Andrew R. Chow will ask some.","Dua Lipa is here to perform songs from her self-titled debut album, which came out this month. Comment with your questions, and NYT reporter Andrew R. Chow will ask some.","","2017-06-19 15:57:51",10151207259200000,3230,2561,1028
"When your husband loves your girlfriend who is married to your ex-boyfriend, who has a new girlfriend.

Watch the full version here: http://nyti.ms/2sLxIjj","When your husband loves your girlfriend who is married to your ex-boyfriend, who has a new girlfriend.

Watch the full version here: http://nyti.ms/2sLxIjj","","2017-06-18 15:40:00",1876295052588008,119,124,36
"Senator Mitch McConnell is working with a small group of Republicans to draft a new health care bill behind closed doors. Jonathan Weisman, deputy Washington editor for The Times, explains the reasons for — and reactions to — the secrecy.","Senator Mitch McConnell is working with a small group of Republicans to draft a new health care bill behind closed doors. Jonathan Weisman, deputy Washington editor for The Times, explains the reasons for — and reactions to — the secrecy.","","2017-06-17 17:10:00",1875839599300220,493,157,590
"President Donald J. Trump reinstated travel and commercial restrictions with Cuba. What does it mean for Cubans, and what does it mean for travelers?","President Donald J. Trump reinstated travel and commercial restrictions with Cuba. What does it mean for Cubans, and what does it mean for travelers?","","2017-06-17 15:25:00",10151205672375000,1142,834,536
"America's Cup boats are the fastest and hardest craft to sail in the world. But one thing is critical – for any team to achieve optimum performance, the helmsman and wing trimmer must be in total sync.","America's Cup boats are the fastest and hardest craft to sail in the world. But one thing is critical – for any team to achieve optimum performance, the helmsman and wing trimmer must be in total sync.","","2017-06-17 11:25:00",1875728112644702,1533,147,479
"In a rare legal finding, a judge found Michelle Carter, 20, guilty of involuntary manslaughter. Carter urged her then boyfriend, Conrad Roy III, to commit suicide through text messages and phone calls in 2014.","In a rare legal finding, a judge found Michelle Carter, 20, guilty of involuntary manslaughter. Carter urged her then boyfriend, Conrad Roy III, to commit suicide through text messages and phone calls in 2014.","","2017-06-16 21:55:00",1875362036014643,6352,1358,1249
"Demonstrators heckled British Prime Minister Theresa May and stormed the local council that owns Grenfell Tower, which was incinerated in a deadly fire on Wednesday.","Demonstrators heckled British Prime Minister Theresa May and stormed the local council that owns Grenfell Tower, which was incinerated in a deadly fire on Wednesday.","","2017-06-16 20:25:00",1875322086018638,2352,277,595
"We're with the pianist Yekwon Sunwoo, who recently bested 29 rivals to win the Van Cliburn International Piano Competition. Leave your questions for him in the comments, and NYT reporter Josh Barone will ask some.","We're with the pianist Yekwon Sunwoo, who recently bested 29 rivals to win the Van Cliburn International Piano Competition. Leave your questions for him in the comments, and NYT reporter Josh Barone will ask some.","","2017-06-16 15:59:25",10151205005415000,2554,585,905
"President Donald J. Trump just announced plans to roll back parts of former President Obama's rapprochement with Cuba. NYT reporter Deborah Acosta is live in Miami talking to protestors. Leave your questions for Deborah in the comments, and she'll respond to some.","President Donald J. Trump just announced plans to roll back parts of former President Obama's rapprochement with Cuba. NYT reporter Deborah Acosta is live in Miami talking to protestors. Leave your questions for Deborah in the comments, and she'll respond to some.","","2017-06-16 14:09:55",10151204854760000,598,979,211
"We're at the Musée d'Orsay in Paris for a private tour of the Paul Cézanne exhibition. Leave your questions for curator John Elderfield, and NYT reporter Rachel Donadio will ask some.","We're at the Musée d'Orsay in Paris for a private tour of the Paul Cézanne exhibition. Leave your questions for curator John Elderfield, and NYT reporter Rachel Donadio will ask some.","","2017-06-16 12:18:33",10151204727995000,2280,551,1342
"Learn how to doodle (almost) anything with artist Jon Burgerman. Tell Jon in the comments what you want to know how to draw, and he'll show you the easiest way to do it. Jon's new book,""Daily Doodle,"" comes out later this summer. Antonio de Luca, an art director for The New York Times, is our guide.","Learn how to doodle (almost) anything with artist Jon Burgerman. Tell Jon in the comments what you want to know how to draw, and he'll show you the easiest way to do it. Jon's new book,""Daily Doodle,"" comes out later this summer. Antonio de Luca, an art director for The New York Times, is our guide.","","2017-06-16 11:57:59",10151204693535000,1190,1024,299
"Every year Republicans and Democrats play a baseball game in a moment of partisanship. This year, during practice, Congressman Steve Scalise was shot by a gunman, who was said to be distraught over Donald J. Trump. For Thursday's game, both parties and local residents came together in a show of unity.","Every year Republicans and Democrats play a baseball game in a moment of partisanship. This year, during practice, Congressman Steve Scalise was shot by a gunman, who was said to be distraught over Donald J. Trump. For Thursday's game, both parties and local residents came together in a show of unity.","","2017-06-16 10:40:00",1875134316037415,0,94,33
"Vladimir Putin compared James Comey to Edward Snowden. He then offered the former FBI director asylum in Russia.","Vladimir Putin compared James Comey to Edward Snowden. He then offered the former FBI director asylum in Russia.","","2017-06-15 16:40:00",1874674666083380,934,645,637
"Help us solve The New York Times crossword puzzle using our web game. Wordplay columnist Deb Amlen is here with hints. Put your guesses in the comments and share this with your friends.","Help us solve The New York Times crossword puzzle using our web game. Wordplay columnist Deb Amlen is here with hints. Put your guesses in the comments and share this with your friends.","","2017-06-15 13:00:09",10151203709485000,337,1406,68
"Witnesses describe the scene of the shooting that injured Rep. Steve Scalise and others Wednesday morning. President Trump and Senator Bernie Sanders made statements.","Witnesses describe the scene of the shooting that injured Rep. Steve Scalise and others Wednesday morning. President Trump and Senator Bernie Sanders made statements.","","2017-06-14 21:36:00",1874158549468325,190,121,60
